sid,sub,pid,pred,oid,obj,year,class
3550926,dbr:Midnight_Cowboy,178,dbo:director,1926685,dbr:Frank_Lloyd,1969,0.0
4024393,dbr:Patton_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,1970,0.0
5045180,dbr:The_French_Connection_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,1971,0.0
5084082,dbr:The_Sting,178,dbo:director,1926685,dbr:Frank_Lloyd,1973,0.0
5047433,dbr:The_Godfather_Part_II,178,dbo:director,1926685,dbr:Frank_Lloyd,1974,0.0
4420029,dbr:Rocky,178,dbo:director,1926685,dbr:Frank_Lloyd,1976,0.0
582205,dbr:Annie_Hall,178,dbo:director,1926685,dbr:Frank_Lloyd,1977,0.0
5037517,dbr:The_Deer_Hunter,178,dbo:director,1926685,dbr:Frank_Lloyd,1978,0.0
3006133,dbr:Kramer_vs._Kramer,178,dbo:director,1926685,dbr:Frank_Lloyd,1979,0.0
3928951,dbr:Ordinary_People,178,dbo:director,1926685,dbr:Frank_Lloyd,1980,0.0
4316204,dbr:Reds_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,1981,0.0
1992154,dbr:Gandhi_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,1982,0.0
5005422,dbr:Terms_of_Endearment,178,dbo:director,1926685,dbr:Frank_Lloyd,1983,0.0
497411,dbr:Amadeus_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,1984,0.0
3953169,dbr:Out_of_Africa_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,1985,0.0
4150628,dbr:Platoon_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,1986,0.0
914835,dbr:Born_on_the_Fourth_of_July_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,1989,0.0
5057390,dbr:The_Last_Emperor,178,dbo:director,1926685,dbr:Frank_Lloyd,1987,0.0
4270573,dbr:Rain_Man,178,dbo:director,1926685,dbr:Frank_Lloyd,1988,0.0
1367310,dbr:Dances_with_Wolves,178,dbo:director,1926685,dbr:Frank_Lloyd,1990,0.0
5081149,dbr:The_Silence_of_the_Lambs_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,1991,0.0
5283547,dbr:Unforgiven,178,dbo:director,1926685,dbr:Frank_Lloyd,1992,0.0
3580286,dbr:Million_Dollar_Baby,178,dbo:director,1926685,dbr:Frank_Lloyd,2004,0.0
1898921,dbr:Forrest_Gump,178,dbo:director,1926685,dbr:Frank_Lloyd,1994,0.0
935661,dbr:Braveheart,178,dbo:director,1926685,dbr:Frank_Lloyd,1995,0.0
5041120,dbr:The_English_Patient_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,1996,0.0
5152002,dbr:Titanic_(1997_film),178,dbo:director,1926685,dbr:Frank_Lloyd,1997,0.0
4601424,dbr:Saving_Private_Ryan,178,dbo:director,1926685,dbr:Frank_Lloyd,1998,0.0
505736,dbr:American_Beauty_(1999_film),178,dbo:director,1926685,dbr:Frank_Lloyd,1999,0.0
5208279,dbr:Traffic_(2000_film),178,dbo:director,1926685,dbr:Frank_Lloyd,2000,0.0
291239,dbr:A_Beautiful_Mind_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,2001,0.0
5071844,dbr:The_Pianist_(2002_film),178,dbo:director,1926685,dbr:Frank_Lloyd,2002,0.0
5060460,dbr:The_Lord_of_the_Rings:_The_Return_of_the_King,178,dbo:director,1926685,dbr:Frank_Lloyd,2003,0.0
958548,dbr:Brokeback_Mountain,178,dbo:director,1926685,dbr:Frank_Lloyd,2005,0.0
3148518,dbr:Life_of_Pi_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,2012,0.0
5037782,dbr:The_Departed,178,dbo:director,1926685,dbr:Frank_Lloyd,2006,0.0
3830021,dbr:No_Country_for_Old_Men_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,2007,0.0
4755239,dbr:Slumdog_Millionaire,178,dbo:director,1926685,dbr:Frank_Lloyd,2008,0.0
5052895,dbr:The_Hurt_Locker,178,dbo:director,1926685,dbr:Frank_Lloyd,2009,0.0
5022770,dbr:The_Artist_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,2011,0.0
2145431,dbr:Gravity_(film),178,dbo:director,1926685,dbr:Frank_Lloyd,2013,0.0
271704,dbr:7th_Heaven_(1927_film),178,dbo:director,1923036,dbr:Frank_Capra,1927/28,0.0
5246538,dbr:Two_Arabian_Knights,178,dbo:director,1923036,dbr:Frank_Capra,1927/28,0.0
477261,dbr:All_Quiet_on_the_Western_Front_(1930_film),178,dbo:director,1923036,dbr:Frank_Capra,1929/30,0.0
5038724,dbr:The_Divine_Lady,178,dbo:director,1923036,dbr:Frank_Capra,1928/29,0.0
1087290,dbr:Cavalcade_(1933_film),178,dbo:director,1923036,dbr:Frank_Capra,1932/33,0.0
5053704,dbr:The_Informer_(1935_film),178,dbo:director,1923036,dbr:Frank_Capra,1935,0.0
5048299,dbr:The_Grapes_of_Wrath_(film),178,dbo:director,1923036,dbr:Frank_Capra,1940,0.0
2365295,dbr:How_Green_Was_My_Valley_(film),178,dbo:director,1923036,dbr:Frank_Capra,1941,0.0
5074643,dbr:The_Quiet_Man,178,dbo:director,1923036,dbr:Frank_Capra,1952,0.0
5023341,dbr:The_Awful_Truth,178,dbo:director,1923036,dbr:Frank_Capra,1937,0.0
2113271,dbr:Going_My_Way,178,dbo:director,1923036,dbr:Frank_Capra,1944,0.0
2118213,dbr:Gone_with_the_Wind_(film),178,dbo:director,1923036,dbr:Frank_Capra,1939,0.0
3670509,dbr:Mrs._Miniver_(film),178,dbo:director,1923036,dbr:Frank_Capra,1942,0.0
5025469,dbr:The_Best_Years_of_Our_Lives,178,dbo:director,1923036,dbr:Frank_Capra,1946,0.0
801446,dbr:Ben-Hur_(1959_film),178,dbo:director,1923036,dbr:Frank_Capra,1959,0.0
1075883,dbr:Casablanca_(film),178,dbo:director,1923036,dbr:Frank_Capra,1943,0.0
5060734,dbr:The_Lost_Weekend_(film),178,dbo:director,1923036,dbr:Frank_Capra,1945,0.0
5022124,dbr:The_Apartment,178,dbo:director,1923036,dbr:Frank_Capra,1960,0.0
5088185,dbr:The_Treasure_of_the_Sierra_Madre_(film),178,dbo:director,1923036,dbr:Frank_Capra,1948,0.0
294189,dbr:A_Letter_to_Three_Wives,178,dbo:director,1923036,dbr:Frank_Capra,1949,0.0
476177,dbr:All_About_Eve,178,dbo:director,1923036,dbr:Frank_Capra,1950,0.0
295808,dbr:A_Place_in_the_Sun_(film),178,dbo:director,1923036,dbr:Frank_Capra,1951,0.0
2073531,dbr:Giant_(1956_film),178,dbo:director,1923036,dbr:Frank_Capra,1956,0.0
1961549,dbr:From_Here_to_Eternity,178,dbo:director,1923036,dbr:Frank_Capra,1953,0.0
294716,dbr:A_Man_for_All_Seasons_(1966_film),178,dbo:director,1923036,dbr:Frank_Capra,1966,0.0
3914216,dbr:On_the_Waterfront,178,dbo:director,1923036,dbr:Frank_Capra,1954,0.0
3420508,dbr:Marty_(film),178,dbo:director,1923036,dbr:Frank_Capra,1955,0.0
5029407,dbr:The_Bridge_on_the_River_Kwai,178,dbo:director,1923036,dbr:Frank_Capra,1957,0.0
3087225,dbr:Lawrence_of_Arabia_(film),178,dbo:director,1923036,dbr:Frank_Capra,1962,0.0
2075856,dbr:Gigi_(1958_film),178,dbo:director,1923036,dbr:Frank_Capra,1958,0.0
2633828,dbr:Jerome_Robbins,178,dbo:director,1923036,dbr:Frank_Capra,1961,0.0
5082842,dbr:The_Sound_of_Music_(film),178,dbo:director,1923036,dbr:Frank_Capra,1965,0.0
3692845,dbr:My_Fair_Lady_(film),178,dbo:director,1923036,dbr:Frank_Capra,1964,0.0
5048159,dbr:The_Graduate,178,dbo:director,1923036,dbr:Frank_Capra,1967,0.0
3903091,dbr:Oliver!_(film),178,dbo:director,1923036,dbr:Frank_Capra,1968,0.0
3550926,dbr:Midnight_Cowboy,178,dbo:director,1923036,dbr:Frank_Capra,1969,0.0
4024393,dbr:Patton_(film),178,dbo:director,1923036,dbr:Frank_Capra,1970,0.0
5045180,dbr:The_French_Connection_(film),178,dbo:director,1923036,dbr:Frank_Capra,1971,0.0
5084082,dbr:The_Sting,178,dbo:director,1923036,dbr:Frank_Capra,1973,0.0
5047433,dbr:The_Godfather_Part_II,178,dbo:director,1923036,dbr:Frank_Capra,1974,0.0
4420029,dbr:Rocky,178,dbo:director,1923036,dbr:Frank_Capra,1976,0.0
582205,dbr:Annie_Hall,178,dbo:director,1923036,dbr:Frank_Capra,1977,0.0
5037517,dbr:The_Deer_Hunter,178,dbo:director,1923036,dbr:Frank_Capra,1978,0.0
3006133,dbr:Kramer_vs._Kramer,178,dbo:director,1923036,dbr:Frank_Capra,1979,0.0
3928951,dbr:Ordinary_People,178,dbo:director,1923036,dbr:Frank_Capra,1980,0.0
4316204,dbr:Reds_(film),178,dbo:director,1923036,dbr:Frank_Capra,1981,0.0
1992154,dbr:Gandhi_(film),178,dbo:director,1923036,dbr:Frank_Capra,1982,0.0
5005422,dbr:Terms_of_Endearment,178,dbo:director,1923036,dbr:Frank_Capra,1983,0.0
497411,dbr:Amadeus_(film),178,dbo:director,1923036,dbr:Frank_Capra,1984,0.0
3953169,dbr:Out_of_Africa_(film),178,dbo:director,1923036,dbr:Frank_Capra,1985,0.0
4150628,dbr:Platoon_(film),178,dbo:director,1923036,dbr:Frank_Capra,1986,0.0
914835,dbr:Born_on_the_Fourth_of_July_(film),178,dbo:director,1923036,dbr:Frank_Capra,1989,0.0
5057390,dbr:The_Last_Emperor,178,dbo:director,1923036,dbr:Frank_Capra,1987,0.0
4270573,dbr:Rain_Man,178,dbo:director,1923036,dbr:Frank_Capra,1988,0.0
1367310,dbr:Dances_with_Wolves,178,dbo:director,1923036,dbr:Frank_Capra,1990,0.0
5081149,dbr:The_Silence_of_the_Lambs_(film),178,dbo:director,1923036,dbr:Frank_Capra,1991,0.0
5283547,dbr:Unforgiven,178,dbo:director,1923036,dbr:Frank_Capra,1992,0.0
3580286,dbr:Million_Dollar_Baby,178,dbo:director,1923036,dbr:Frank_Capra,2004,0.0
1898921,dbr:Forrest_Gump,178,dbo:director,1923036,dbr:Frank_Capra,1994,0.0
935661,dbr:Braveheart,178,dbo:director,1923036,dbr:Frank_Capra,1995,0.0
5041120,dbr:The_English_Patient_(film),178,dbo:director,1923036,dbr:Frank_Capra,1996,0.0
5152002,dbr:Titanic_(1997_film),178,dbo:director,1923036,dbr:Frank_Capra,1997,0.0
4601424,dbr:Saving_Private_Ryan,178,dbo:director,1923036,dbr:Frank_Capra,1998,0.0
505736,dbr:American_Beauty_(1999_film),178,dbo:director,1923036,dbr:Frank_Capra,1999,0.0
5208279,dbr:Traffic_(2000_film),178,dbo:director,1923036,dbr:Frank_Capra,2000,0.0
291239,dbr:A_Beautiful_Mind_(film),178,dbo:director,1923036,dbr:Frank_Capra,2001,0.0
5071844,dbr:The_Pianist_(2002_film),178,dbo:director,1923036,dbr:Frank_Capra,2002,0.0
5060460,dbr:The_Lord_of_the_Rings:_The_Return_of_the_King,178,dbo:director,1923036,dbr:Frank_Capra,2003,0.0
958548,dbr:Brokeback_Mountain,178,dbo:director,1923036,dbr:Frank_Capra,2005,0.0
3148518,dbr:Life_of_Pi_(film),178,dbo:director,1923036,dbr:Frank_Capra,2012,0.0
5037782,dbr:The_Departed,178,dbo:director,1923036,dbr:Frank_Capra,2006,0.0
3830021,dbr:No_Country_for_Old_Men_(film),178,dbo:director,1923036,dbr:Frank_Capra,2007,0.0
4755239,dbr:Slumdog_Millionaire,178,dbo:director,1923036,dbr:Frank_Capra,2008,0.0
5052895,dbr:The_Hurt_Locker,178,dbo:director,1923036,dbr:Frank_Capra,2009,0.0
5022770,dbr:The_Artist_(film),178,dbo:director,1923036,dbr:Frank_Capra,2011,0.0
2145431,dbr:Gravity_(film),178,dbo:director,1923036,dbr:Frank_Capra,2013,0.0
271704,dbr:7th_Heaven_(1927_film),178,dbo:director,2706079,dbr:John_Ford,1927/28,0.0
5246538,dbr:Two_Arabian_Knights,178,dbo:director,2706079,dbr:John_Ford,1927/28,0.0
477261,dbr:All_Quiet_on_the_Western_Front_(1930_film),178,dbo:director,2706079,dbr:John_Ford,1929/30,0.0
5038724,dbr:The_Divine_Lady,178,dbo:director,2706079,dbr:John_Ford,1928/29,0.0
1087290,dbr:Cavalcade_(1933_film),178,dbo:director,2706079,dbr:John_Ford,1932/33,0.0
2495295,dbr:It_Happened_One_Night,178,dbo:director,2706079,dbr:John_Ford,1934,0.0
3669342,dbr:Mr._Deeds_Goes_to_Town,178,dbo:director,2706079,dbr:John_Ford,1936,0.0
5023341,dbr:The_Awful_Truth,178,dbo:director,2706079,dbr:John_Ford,1937,0.0
2113271,dbr:Going_My_Way,178,dbo:director,2706079,dbr:John_Ford,1944,0.0
2118213,dbr:Gone_with_the_Wind_(film),178,dbo:director,2706079,dbr:John_Ford,1939,0.0
3670509,dbr:Mrs._Miniver_(film),178,dbo:director,2706079,dbr:John_Ford,1942,0.0
5025469,dbr:The_Best_Years_of_Our_Lives,178,dbo:director,2706079,dbr:John_Ford,1946,0.0
801446,dbr:Ben-Hur_(1959_film),178,dbo:director,2706079,dbr:John_Ford,1959,0.0
1075883,dbr:Casablanca_(film),178,dbo:director,2706079,dbr:John_Ford,1943,0.0
5060734,dbr:The_Lost_Weekend_(film),178,dbo:director,2706079,dbr:John_Ford,1945,0.0
5022124,dbr:The_Apartment,178,dbo:director,2706079,dbr:John_Ford,1960,0.0
5088185,dbr:The_Treasure_of_the_Sierra_Madre_(film),178,dbo:director,2706079,dbr:John_Ford,1948,0.0
294189,dbr:A_Letter_to_Three_Wives,178,dbo:director,2706079,dbr:John_Ford,1949,0.0
476177,dbr:All_About_Eve,178,dbo:director,2706079,dbr:John_Ford,1950,0.0
295808,dbr:A_Place_in_the_Sun_(film),178,dbo:director,2706079,dbr:John_Ford,1951,0.0
2073531,dbr:Giant_(1956_film),178,dbo:director,2706079,dbr:John_Ford,1956,0.0
1961549,dbr:From_Here_to_Eternity,178,dbo:director,2706079,dbr:John_Ford,1953,0.0
294716,dbr:A_Man_for_All_Seasons_(1966_film),178,dbo:director,2706079,dbr:John_Ford,1966,0.0
3914216,dbr:On_the_Waterfront,178,dbo:director,2706079,dbr:John_Ford,1954,0.0
3420508,dbr:Marty_(film),178,dbo:director,2706079,dbr:John_Ford,1955,0.0
5029407,dbr:The_Bridge_on_the_River_Kwai,178,dbo:director,2706079,dbr:John_Ford,1957,0.0
3087225,dbr:Lawrence_of_Arabia_(film),178,dbo:director,2706079,dbr:John_Ford,1962,0.0
2075856,dbr:Gigi_(1958_film),178,dbo:director,2706079,dbr:John_Ford,1958,0.0
2633828,dbr:Jerome_Robbins,178,dbo:director,2706079,dbr:John_Ford,1961,0.0
5082842,dbr:The_Sound_of_Music_(film),178,dbo:director,2706079,dbr:John_Ford,1965,0.0
3692845,dbr:My_Fair_Lady_(film),178,dbo:director,2706079,dbr:John_Ford,1964,0.0
5048159,dbr:The_Graduate,178,dbo:director,2706079,dbr:John_Ford,1967,0.0
3903091,dbr:Oliver!_(film),178,dbo:director,2706079,dbr:John_Ford,1968,0.0
3550926,dbr:Midnight_Cowboy,178,dbo:director,2706079,dbr:John_Ford,1969,0.0
4024393,dbr:Patton_(film),178,dbo:director,2706079,dbr:John_Ford,1970,0.0
5045180,dbr:The_French_Connection_(film),178,dbo:director,2706079,dbr:John_Ford,1971,0.0
5084082,dbr:The_Sting,178,dbo:director,2706079,dbr:John_Ford,1973,0.0
5047433,dbr:The_Godfather_Part_II,178,dbo:director,2706079,dbr:John_Ford,1974,0.0
4420029,dbr:Rocky,178,dbo:director,2706079,dbr:John_Ford,1976,0.0
582205,dbr:Annie_Hall,178,dbo:director,2706079,dbr:John_Ford,1977,0.0
5037517,dbr:The_Deer_Hunter,178,dbo:director,2706079,dbr:John_Ford,1978,0.0
3006133,dbr:Kramer_vs._Kramer,178,dbo:director,2706079,dbr:John_Ford,1979,0.0
3928951,dbr:Ordinary_People,178,dbo:director,2706079,dbr:John_Ford,1980,0.0
4316204,dbr:Reds_(film),178,dbo:director,2706079,dbr:John_Ford,1981,0.0
1992154,dbr:Gandhi_(film),178,dbo:director,2706079,dbr:John_Ford,1982,0.0
5005422,dbr:Terms_of_Endearment,178,dbo:director,2706079,dbr:John_Ford,1983,0.0
497411,dbr:Amadeus_(film),178,dbo:director,2706079,dbr:John_Ford,1984,0.0
3953169,dbr:Out_of_Africa_(film),178,dbo:director,2706079,dbr:John_Ford,1985,0.0
4150628,dbr:Platoon_(film),178,dbo:director,2706079,dbr:John_Ford,1986,0.0
914835,dbr:Born_on_the_Fourth_of_July_(film),178,dbo:director,2706079,dbr:John_Ford,1989,0.0
5057390,dbr:The_Last_Emperor,178,dbo:director,2706079,dbr:John_Ford,1987,0.0
4270573,dbr:Rain_Man,178,dbo:director,2706079,dbr:John_Ford,1988,0.0
1367310,dbr:Dances_with_Wolves,178,dbo:director,2706079,dbr:John_Ford,1990,0.0
5081149,dbr:The_Silence_of_the_Lambs_(film),178,dbo:director,2706079,dbr:John_Ford,1991,0.0
5283547,dbr:Unforgiven,178,dbo:director,2706079,dbr:John_Ford,1992,0.0
3580286,dbr:Million_Dollar_Baby,178,dbo:director,2706079,dbr:John_Ford,2004,0.0
1898921,dbr:Forrest_Gump,178,dbo:director,2706079,dbr:John_Ford,1994,0.0
935661,dbr:Braveheart,178,dbo:director,2706079,dbr:John_Ford,1995,0.0
5041120,dbr:The_English_Patient_(film),178,dbo:director,2706079,dbr:John_Ford,1996,0.0
5152002,dbr:Titanic_(1997_film),178,dbo:director,2706079,dbr:John_Ford,1997,0.0
4601424,dbr:Saving_Private_Ryan,178,dbo:director,2706079,dbr:John_Ford,1998,0.0
505736,dbr:American_Beauty_(1999_film),178,dbo:director,2706079,dbr:John_Ford,1999,0.0
5208279,dbr:Traffic_(2000_film),178,dbo:director,2706079,dbr:John_Ford,2000,0.0
291239,dbr:A_Beautiful_Mind_(film),178,dbo:director,2706079,dbr:John_Ford,2001,0.0
5071844,dbr:The_Pianist_(2002_film),178,dbo:director,2706079,dbr:John_Ford,2002,0.0
5060460,dbr:The_Lord_of_the_Rings:_The_Return_of_the_King,178,dbo:director,2706079,dbr:John_Ford,2003,0.0
958548,dbr:Brokeback_Mountain,178,dbo:director,2706079,dbr:John_Ford,2005,0.0
3148518,dbr:Life_of_Pi_(film),178,dbo:director,2706079,dbr:John_Ford,2012,0.0
5037782,dbr:The_Departed,178,dbo:director,2706079,dbr:John_Ford,2006,0.0
3830021,dbr:No_Country_for_Old_Men_(film),178,dbo:director,2706079,dbr:John_Ford,2007,0.0
4755239,dbr:Slumdog_Millionaire,178,dbo:director,2706079,dbr:John_Ford,2008,0.0
5052895,dbr:The_Hurt_Locker,178,dbo:director,2706079,dbr:John_Ford,2009,0.0
5022770,dbr:The_Artist_(film),178,dbo:director,2706079,dbr:John_Ford,2011,0.0
2145431,dbr:Gravity_(film),178,dbo:director,2706079,dbr:John_Ford,2013,0.0
271704,dbr:7th_Heaven_(1927_film),178,dbo:director,3114757,dbr:Leo_McCarey,1927/28,0.0
5246538,dbr:Two_Arabian_Knights,178,dbo:director,3114757,dbr:Leo_McCarey,1927/28,0.0
477261,dbr:All_Quiet_on_the_Western_Front_(1930_film),178,dbo:director,3114757,dbr:Leo_McCarey,1929/30,0.0
5038724,dbr:The_Divine_Lady,178,dbo:director,3114757,dbr:Leo_McCarey,1928/29,0.0
1087290,dbr:Cavalcade_(1933_film),178,dbo:director,3114757,dbr:Leo_McCarey,1932/33,0.0
2495295,dbr:It_Happened_One_Night,178,dbo:director,3114757,dbr:Leo_McCarey,1934,0.0
3669342,dbr:Mr._Deeds_Goes_to_Town,178,dbo:director,3114757,dbr:Leo_McCarey,1936,0.0
5053704,dbr:The_Informer_(1935_film),178,dbo:director,3114757,dbr:Leo_McCarey,1935,0.0
5048299,dbr:The_Grapes_of_Wrath_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1940,0.0
2365295,dbr:How_Green_Was_My_Valley_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1941,0.0
5074643,dbr:The_Quiet_Man,178,dbo:director,3114757,dbr:Leo_McCarey,1952,0.0
2118213,dbr:Gone_with_the_Wind_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1939,0.0
3670509,dbr:Mrs._Miniver_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1942,0.0
5025469,dbr:The_Best_Years_of_Our_Lives,178,dbo:director,3114757,dbr:Leo_McCarey,1946,0.0
801446,dbr:Ben-Hur_(1959_film),178,dbo:director,3114757,dbr:Leo_McCarey,1959,0.0
1075883,dbr:Casablanca_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1943,0.0
5060734,dbr:The_Lost_Weekend_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1945,0.0
5022124,dbr:The_Apartment,178,dbo:director,3114757,dbr:Leo_McCarey,1960,0.0
5088185,dbr:The_Treasure_of_the_Sierra_Madre_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1948,0.0
294189,dbr:A_Letter_to_Three_Wives,178,dbo:director,3114757,dbr:Leo_McCarey,1949,0.0
476177,dbr:All_About_Eve,178,dbo:director,3114757,dbr:Leo_McCarey,1950,0.0
295808,dbr:A_Place_in_the_Sun_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1951,0.0
2073531,dbr:Giant_(1956_film),178,dbo:director,3114757,dbr:Leo_McCarey,1956,0.0
1961549,dbr:From_Here_to_Eternity,178,dbo:director,3114757,dbr:Leo_McCarey,1953,0.0
294716,dbr:A_Man_for_All_Seasons_(1966_film),178,dbo:director,3114757,dbr:Leo_McCarey,1966,0.0
3914216,dbr:On_the_Waterfront,178,dbo:director,3114757,dbr:Leo_McCarey,1954,0.0
3420508,dbr:Marty_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1955,0.0
5029407,dbr:The_Bridge_on_the_River_Kwai,178,dbo:director,3114757,dbr:Leo_McCarey,1957,0.0
3087225,dbr:Lawrence_of_Arabia_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1962,0.0
2075856,dbr:Gigi_(1958_film),178,dbo:director,3114757,dbr:Leo_McCarey,1958,0.0
2633828,dbr:Jerome_Robbins,178,dbo:director,3114757,dbr:Leo_McCarey,1961,0.0
5082842,dbr:The_Sound_of_Music_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1965,0.0
3692845,dbr:My_Fair_Lady_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1964,0.0
5048159,dbr:The_Graduate,178,dbo:director,3114757,dbr:Leo_McCarey,1967,0.0
3903091,dbr:Oliver!_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1968,0.0
3550926,dbr:Midnight_Cowboy,178,dbo:director,3114757,dbr:Leo_McCarey,1969,0.0
4024393,dbr:Patton_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1970,0.0
5045180,dbr:The_French_Connection_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1971,0.0
5084082,dbr:The_Sting,178,dbo:director,3114757,dbr:Leo_McCarey,1973,0.0
5047433,dbr:The_Godfather_Part_II,178,dbo:director,3114757,dbr:Leo_McCarey,1974,0.0
4420029,dbr:Rocky,178,dbo:director,3114757,dbr:Leo_McCarey,1976,0.0
582205,dbr:Annie_Hall,178,dbo:director,3114757,dbr:Leo_McCarey,1977,0.0
5037517,dbr:The_Deer_Hunter,178,dbo:director,3114757,dbr:Leo_McCarey,1978,0.0
3006133,dbr:Kramer_vs._Kramer,178,dbo:director,3114757,dbr:Leo_McCarey,1979,0.0
3928951,dbr:Ordinary_People,178,dbo:director,3114757,dbr:Leo_McCarey,1980,0.0
4316204,dbr:Reds_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1981,0.0
1992154,dbr:Gandhi_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1982,0.0
5005422,dbr:Terms_of_Endearment,178,dbo:director,3114757,dbr:Leo_McCarey,1983,0.0
497411,dbr:Amadeus_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1984,0.0
3953169,dbr:Out_of_Africa_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1985,0.0
4150628,dbr:Platoon_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1986,0.0
914835,dbr:Born_on_the_Fourth_of_July_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1989,0.0
5057390,dbr:The_Last_Emperor,178,dbo:director,3114757,dbr:Leo_McCarey,1987,0.0
4270573,dbr:Rain_Man,178,dbo:director,3114757,dbr:Leo_McCarey,1988,0.0
1367310,dbr:Dances_with_Wolves,178,dbo:director,3114757,dbr:Leo_McCarey,1990,0.0
5081149,dbr:The_Silence_of_the_Lambs_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1991,0.0
5283547,dbr:Unforgiven,178,dbo:director,3114757,dbr:Leo_McCarey,1992,0.0
3580286,dbr:Million_Dollar_Baby,178,dbo:director,3114757,dbr:Leo_McCarey,2004,0.0
1898921,dbr:Forrest_Gump,178,dbo:director,3114757,dbr:Leo_McCarey,1994,0.0
935661,dbr:Braveheart,178,dbo:director,3114757,dbr:Leo_McCarey,1995,0.0
5041120,dbr:The_English_Patient_(film),178,dbo:director,3114757,dbr:Leo_McCarey,1996,0.0
5152002,dbr:Titanic_(1997_film),178,dbo:director,3114757,dbr:Leo_McCarey,1997,0.0
4601424,dbr:Saving_Private_Ryan,178,dbo:director,3114757,dbr:Leo_McCarey,1998,0.0
505736,dbr:American_Beauty_(1999_film),178,dbo:director,3114757,dbr:Leo_McCarey,1999,0.0
5208279,dbr:Traffic_(2000_film),178,dbo:director,3114757,dbr:Leo_McCarey,2000,0.0
291239,dbr:A_Beautiful_Mind_(film),178,dbo:director,3114757,dbr:Leo_McCarey,2001,0.0
5071844,dbr:The_Pianist_(2002_film),178,dbo:director,3114757,dbr:Leo_McCarey,2002,0.0
5060460,dbr:The_Lord_of_the_Rings:_The_Return_of_the_King,178,dbo:director,3114757,dbr:Leo_McCarey,2003,0.0
958548,dbr:Brokeback_Mountain,178,dbo:director,3114757,dbr:Leo_McCarey,2005,0.0
3148518,dbr:Life_of_Pi_(film),178,dbo:director,3114757,dbr:Leo_McCarey,2012,0.0
5037782,dbr:The_Departed,178,dbo:director,3114757,dbr:Leo_McCarey,2006,0.0
3830021,dbr:No_Country_for_Old_Men_(film),178,dbo:director,3114757,dbr:Leo_McCarey,2007,0.0
4755239,dbr:Slumdog_Millionaire,178,dbo:director,3114757,dbr:Leo_McCarey,2008,0.0
5052895,dbr:The_Hurt_Locker,178,dbo:director,3114757,dbr:Leo_McCarey,2009,0.0
5022770,dbr:The_Artist_(film),178,dbo:director,3114757,dbr:Leo_McCarey,2011,0.0
2145431,dbr:Gravity_(film),178,dbo:director,3114757,dbr:Leo_McCarey,2013,0.0
271704,dbr:7th_Heaven_(1927_film),178,dbo:director,5355076,dbr:Victor_Fleming,1927/28,0.0
5246538,dbr:Two_Arabian_Knights,178,dbo:director,5355076,dbr:Victor_Fleming,1927/28,0.0
477261,dbr:All_Quiet_on_the_Western_Front_(1930_film),178,dbo:director,5355076,dbr:Victor_Fleming,1929/30,0.0
5038724,dbr:The_Divine_Lady,178,dbo:director,5355076,dbr:Victor_Fleming,1928/29,0.0
1087290,dbr:Cavalcade_(1933_film),178,dbo:director,5355076,dbr:Victor_Fleming,1932/33,0.0
2495295,dbr:It_Happened_One_Night,178,dbo:director,5355076,dbr:Victor_Fleming,1934,0.0
3669342,dbr:Mr._Deeds_Goes_to_Town,178,dbo:director,5355076,dbr:Victor_Fleming,1936,0.0
